Feature1,Feature2,Feature3,Feature4,Feature5,Feature6
-2.725868442,0.002462372,2.387979474,0.741439617,3.280533276,-1.295252178
2.728613817,0.079193813,-3.373410081,-0.690833375,2.728582312,0.669668613
2.522362767,-0.760251568,-3.125124562,-0.992961056,1.59967797,1.068178593
2.726182587,-0.11245283,3.525689732,-0.01328493,-3.810021781,0.283897951
2.424102532,1.082378695,2.959686679,-0.241320171,-3.214274934,0.926805067
2.802667692,0.087090791,-2.929535989,-1.124333259,-3.226261982,0.793782366
3.358190686,1.008624609,-2.919577141,-0.946627078,3.892681938,-0.108232831
2.684206666,-0.777239043,3.753516597,0.1978901,3.918128265,-0.278734891
-1.7923342,-0.6573261,3.970040332,0.309734414,4.408532337,-0.786674238
-2.5464434,-1.477979584,5.740827577,0.524773305,3.253883418,0.199326515
2.100635229,0.616181724,3.482657577,2.040884772,-2.105446446,-0.762522488
2.655245752,1.973324104,2.581603661,0.93958105,2.534503551,-0.746450907
2.918519234,0.084778758,-3.062326929,0.716289961,2.550086237,0.896823627
-2.027831063,-2.107770393,4.901050226,-0.215248598,4.010837789,0.500060893
2.400675212,-0.638354444,4.314263864,-0.678976966,-4.621050539,0.966963311
2.758784263,-1.194339879,3.282003151,1.000057782,-5.975443737,-0.629750446
3.493758442,-0.473645429,-2.938268132,0.669456438,-2.924260269,-1.826854448
3.002775333,-0.217192851,4.086097655,1.272857091,-3.641567586,0.028396329
3.317771089,-0.657541556,3.694147637,-1.577962166,-2.358677375,-0.127675395
3.174687572,0.040879087,3.018005871,-2.025640656,3.132168868,-0.215770831
2.892966504,1.713560649,2.83998002,-1.161911203,2.780240207,0.761957736
3.545292899,0.47325786,-2.287328643,0.04782754,3.770931397,0.235813525
-3.338515181,0.651070886,1.829461766,1.431245955,2.729125689,-1.251547821
3.503825272,0.996672025,2.461355542,-0.017568616,-3.512768533,-1.054569572
-4.402225568,-0.22257059,0.15538829,0.179771479,1.606700782,-1.168747864
2.361398472,0.510478745,-3.504274175,0.219116658,-2.175778598,-1.31780067
-3.967028189,-0.514368932,0.202451286,-1.790752841,2.402595225,0.587880244
-3.888150438,-0.41200195,0.963018324,-0.157546494,1.94257808,0.485972493
3.751650866,-0.186047858,2.460326184,-2.103481203,1.691065566,-0.426044499
2.44764888,-0.91751886,3.336589904,-0.109985038,-3.114225462,-1.291672979
2.326747207,-1.63568463,1.972477191,2.876838709,2.307224239,-0.135058931
2.650554858,1.707235018,-2.853449805,-0.980129817,-3.425397647,1.710738923
-2.372643548,-0.216493211,3.022231121,1.406716144,3.82724376,-1.393417908
-2.911693843,2.097353449,3.80111112,-1.346600454,3.065410905,0.987936381
3.099943866,2.252896756,-2.657812329,-1.336999108,2.630833664,0.986178397
2.961861581,-0.65462679,2.85738276,0.185108093,3.088428102,0.711788425
-2.392303194,0.185694702,5.507772476,0.967342566,3.357072255,-0.589179243
2.737043748,0.863168352,-3.404472926,-1.499407831,2.772154094,-0.552803637
-3.009106086,-0.522225956,3.395067002,-0.239239944,3.037612037,-0.415719221
3.417092356,-1.02991943,-2.650358365,1.116308545,3.582330782,0.313386231
2.452781642,-0.113667541,4.291965281,0.731837773,4.919499743,0.086551754
1.956712756,-1.222299972,-3.420115791,-0.065952995,-2.498623648,1.310201009
3.043213909,-0.561835236,-2.517314301,0.378075302,-3.975236295,-0.337605282
3.453554325,0.064121696,3.212380701,0.714207519,2.806348951,0.575858839
2.280228765,-0.476006687,-3.173734143,0.034311712,-2.888416459,-0.075583799
3.017398218,0.472251536,-3.375134386,-0.945380843,-2.210839803,-1.4076196
3.746639473,-0.744858872,-3.00435832,-0.108568415,-2.743038705,0.398788835
2.662570672,1.060410647,-3.196359893,0.724547256,-2.650706336,1.938866074
-2.933129783,0.823862824,3.671643116,0.024613764,2.540082339,1.004336196
2.028117668,-2.48578146,3.548736631,-0.372550787,-3.842168085,0.103738051
4.689110336,-2.022714978,-1.970693019,0.357483544,-4.580392751,1.707229492
-2.692260519,0.792660627,6.098694762,0.745818601,2.98901209,1.138931473
2.984506828,-0.6662297,3.368125007,0.819815324,-2.07985391,0.52487419
1.823819507,-0.434554254,4.239853015,-0.440672602,-2.334371766,-1.503352843
1.857310835,0.723584449,-3.440184853,-0.458435075,-2.46421778,-1.057728892
-2.890984583,-0.224327659,2.841857615,1.444644794,3.163537406,0.751643796
3.183406934,1.045428098,1.92929085,0.24667782,3.041229157,-0.378991873
2.345594495,-0.996928139,-3.371380016,-9.94E-06,1.10033345,0.054753409
3.873350346,1.665647083,-2.968994866,-0.839788608,-2.758044871,-1.640922514
2.702216584,-0.490236925,-2.639329878,1.227502615,-3.820680973,-0.226858466
2.800975595,-0.271746699,3.095121744,0.745310503,3.438195692,2.214401533
-3.276419132,-0.463990031,1.513334868,1.420886154,2.72374601,-0.406796808
-3.727989474,-0.143204985,2.230626996,-0.109215859,2.239166342,1.087722206
2.078376988,0.804134371,-3.656557897,0.54155993,-1.94800422,0.367708574
2.835608228,0.013392963,3.428467076,0.299266256,-2.599281212,0.633146569
3.20681401,1.738426809,-2.552075338,0.408488609,2.490418854,-0.481566964
2.908665966,-0.841686965,-2.664210919,-0.831487485,2.553929647,0.601525673
4.25901486,0.510341574,-2.744230204,0.271047945,-3.107030617,-1.003328562
3.213364044,0.120845241,-2.780792535,-1.041131105,3.304989997,-0.125118018
-2.996054988,1.852724248,3.570089434,-1.095558868,3.157911181,-0.924448108
3.466775204,-1.205085946,-2.68917828,0.129482699,-3.489579868,0.645367713
-3.120292484,-0.243063948,1.230700224,0.220806812,2.964398194,1.08775955
3.155802824,0.396882675,3.014154648,-0.672762481,-3.535420487,1.232296882
3.19198969,-1.380775134,2.94605044,0.375241135,-2.358690821,0.303871535
2.427153783,-0.376015216,2.540481935,-0.703058858,2.635229591,-0.367426146
-2.581132879,-0.899948379,2.35097422,1.249830582,3.767063364,-1.29022339
3.198281752,1.357441331,3.931339918,-1.251476188,4.020384992,0.149122169
-4.115801376,0.491319829,1.119830399,0.419176195,1.805715059,-0.123845369
2.728120756,0.971756616,-3.191082939,0.424416012,2.332042194,-1.192468631
1.935536972,0.850390502,3.26173064,0.942521853,3.771448136,0.416143715
-3.704871125,0.654170892,2.539986672,-1.917428231,2.18419281,0.789780102
3.504543079,-1.374462707,-2.516991611,0.133390119,3.823435814,1.891447909
3.55330651,0.377272529,-2.674092025,2.177069959,4.323554421,-0.599436632
-3.933464732,0.25876634,0.883935413,-0.6974411,2.183215018,-0.519216666
-3.244255527,0.739517578,2.532923016,0.663243566,2.730427257,0.561151815
3.013468485,-1.065829624,2.327920736,-1.319656625,-3.3938747,-0.132591789
-1.980102159,0.772670807,3.84526692,0.253968627,4.159024434,0.099063694
3.496013581,-0.716845928,-3.093333643,-0.653923178,-2.640662907,-0.653637689
-2.252651065,0.391330569,2.981758283,-0.063024431,3.98787628,-0.696657096
3.028614101,-0.773836117,3.061159234,1.085893685,-2.45859595,-0.043171021
3.363271501,0.435178194,2.278667538,0.794924608,-2.398433198,-1.518316628
-2.168087832,1.562344525,3.337144975,0.438388067,4.160287566,-0.329103893
2.6401702,1.547713314,2.667330929,0.415453126,3.051208742,-0.891111757
-2.969525441,-0.293039226,3.081278287,0.651368369,2.616085006,-0.534120456
1.9000408,0.124011106,3.056916899,0.653245868,3.527242959,0.576299745
2.691554579,-0.257335082,3.019110416,0.729915923,2.314650905,-3.058942563
1.760413953,0.363316334,-2.758765084,-0.626953044,-3.925975872,1.509403096
3.214090614,-1.043199898,3.492471908,-0.292926372,-5.49113587,0.860055512
3.016526865,0.885209494,-2.945270965,-0.600959315,2.554728105,1.636643748
2.708090944,-1.536973557,-3.618344013,1.033261385,3.007865794,0.769801629
3.7907947,-1.556089628,3.687879423,0.418200046,2.975881776,0.632610062
2.843204031,1.179332637,-3.030790712,-0.226591857,2.744748425,-1.295856964
2.678117658,-1.064410837,-2.629413534,-1.278127996,0.872704244,0.640934778
2.827913021,-0.94103309,2.394399587,1.342534053,-2.259974986,0.196699351
-2.962923848,1.861871567,3.956554006,0.192318189,2.745135384,0.394171025
1.565743305,0.076400255,-3.501636125,1.336127934,-2.4174223,0.399074222
2.648955786,0.74031338,-3.400663733,0.257970941,2.51503599,-0.827327372
2.863080304,-0.255447899,-3.096156758,-0.748097996,-2.876346485,-1.252299302
3.014937482,-2.019674456,4.093526945,-1.758528823,-2.724050098,-0.3425398
2.879896068,1.494776677,3.214178753,-1.146526398,-2.050779728,0.130058618
1.926874238,-0.265113375,2.504261802,0.631184045,3.192226446,0.56703318
-3.493255705,-1.676965234,3.162115245,-0.685055921,2.117587341,-0.34185607
-3.269677077,-0.350051761,-0.476020417,0.662445384,2.958263362,-0.66410571
3.173962418,-0.338812412,1.930432458,-1.973197822,-3.961509481,-0.680932566
-4.323475949,-0.667516417,3.208448635,0.235100493,1.683862904,-0.05736761
2.967235298,-0.84184601,2.430513182,-1.230248056,2.698501703,-1.587912608
-1.951080511,-0.007609057,4.644548021,0.655032773,4.138365755,-0.436030611
2.874608205,1.228934675,-3.131165971,0.629104693,2.980462481,-0.993712728
-2.878347972,-0.779582965,1.999833911,0.78994148,3.289919774,0.095347419
3.089323432,-0.996384012,3.770600383,-0.117675058,3.486577252,0.441230449
4.351793358,0.14669264,-2.60883974,1.044426484,-3.35566249,-0.103436939
-1.65152743,1.504793964,4.394557626,-1.457247303,4.311374638,-1.13821464
2.093896378,0.315075796,-3.682931094,0.919192444,-1.885908584,-2.00701454
2.216490923,-0.442884445,3.247589333,-0.411054046,-2.321670016,0.879711514
-2.909544842,-0.80047851,2.338631526,0.023239865,2.974740235,0.104117221
3.056060323,1.374272708,3.006197074,0.166396989,-3.075356089,-0.437010539
4.226940038,1.293632914,-2.855312212,1.516751298,-2.884981421,-0.991759089
3.812684124,1.730746617,-2.97071444,0.490552835,-2.801365971,-0.771296589
3.641382621,0.130093705,3.013170901,0.044946677,-3.842359232,-2.347300542
2.616713741,0.716490695,-2.956017953,3.165062113,-3.22578137,0.081636332
3.085685498,2.016790146,-2.617720429,0.369858784,-3.755768687,-0.081595404
-3.681822922,-0.544832377,2.274930948,-0.167205294,1.935969869,0.832378443
3.478265968,-0.523900066,3.608538778,-2.33221316,2.991078612,1.775935309
4.971697239,-0.861044808,-1.324806454,-0.018538402,-5.852431917,0.270092455
2.823030424,0.386647473,2.430937359,0.037799286,2.225970399,-0.335241182
3.401170335,-0.245890615,3.62407747,-0.389319617,-2.777524574,0.833292423
-3.197413799,1.348011754,1.365360156,0.444425289,2.273588804,-0.080881013
-3.174010232,0.726831208,1.343613213,-1.375526577,2.610549365,0.045515892
3.06403673,1.109411893,-3.297842897,-0.766311785,-2.339076036,0.650590684
3.794316763,0.03351553,-2.179795838,-0.354249101,3.961076147,0.745912415
-4.390970775,0.261144374,-0.507347769,-1.426355044,2.089741758,0.814700716
3.543578448,1.537918937,3.280533855,-0.258533945,-1.991248667,-1.950820341
3.63114003,2.122768548,2.946985894,0.241289773,2.951784811,-0.448290353
2.371537042,-0.522279024,-3.129814883,-0.926301226,-2.921802925,-1.504291528
3.401145051,0.359218202,4.793806962,0.061484958,-4.612621403,-0.429423323
3.186342725,1.136444662,2.674433535,-1.290755554,-0.854949607,-1.143484925
-2.601911289,-0.039315059,2.906538654,0.298912603,3.718066205,1.224640414
3.003792911,-0.508613907,-2.620749353,0.202244213,2.433341079,0.793398064
-3.266526954,-1.038895586,4.732342652,0.855486493,2.63274268,-0.085786781
-3.205813481,1.204124412,3.00104039,0.864775031,2.815231563,1.221879658
3.453844684,-0.823238709,-2.279953613,-1.530049569,3.074023435,0.184979976
2.494675596,-0.90571077,-3.288717365,-0.712400864,1.524426671,-1.909476065
2.708700147,0.496416631,-3.163005153,-0.813706848,-2.749889743,-0.01451156
1.599417449,-0.296141015,3.500393145,-0.797277731,-3.203750784,1.302935666
3.540180721,-0.381986348,2.722868194,1.141728754,-0.79865072,-0.406896845
4.264825235,-1.587399979,-2.375372154,0.622105073,-3.875200872,0.031025958
-3.499059196,1.36683589,0.793606939,-0.964137238,2.874259274,0.447411384
2.601049423,-1.660769054,3.28709364,0.008602083,-3.133888457,0.352547352
2.923687193,1.378604175,-3.061530771,0.959198804,2.58831713,0.094003679
2.781920783,0.564346338,-3.422091612,-0.372693911,2.938563565,0.162822261
3.504210152,2.761064296,2.22284301,0.199637511,-1.281177607,-0.885930518
2.529096035,1.101701937,2.565357907,-0.17228384,2.918509516,0.025977754
3.74861413,-0.597796201,-2.747818471,0.747311793,-3.27885842,0.19510137
2.8467933,-0.97665611,-3.582329352,0.345408669,-1.847103291,1.459215416
1.604765688,0.321113177,2.448811683,0.597478337,3.740028185,0.09161464
2.336589331,-1.391422391,-2.731256173,-0.065636417,-3.785303989,-2.158896176
3.721301072,-0.443145615,3.067367012,0.454460613,2.881054882,-1.113366111
0.520774786,-0.320566731,-4.164436842,-0.374221288,-1.390424887,-0.527065032
-2.988467998,1.045029412,2.15408857,0.690094428,3.696292696,0.702509408
3.157791601,-0.274143452,2.811828072,-0.483214763,-4.076646716,2.178163204
-2.351028947,-0.97387259,3.019917764,-0.914037447,3.697125366,-1.316281817
2.785328346,-0.824959938,3.423459623,1.395366598,3.641117677,0.351542059
3.536867476,-1.475463304,-3.145764445,0.45953452,-2.488984658,0.404333723
2.72870354,0.540474593,-2.665221327,1.100071654,-3.789196382,-0.056880048
-2.671847094,-1.30460864,3.423355835,-0.331289788,3.200385249,-0.654966763
4.215547052,0.066322429,-2.916657428,-1.2602718,-2.76279756,1.986707548
2.919479434,1.228686078,3.650122104,-1.265514055,-3.648158944,-0.0747569
2.869356216,0.748409303,-3.439800476,-0.259692341,-2.137375397,0.716810613
1.1573861,-0.500200305,-4.063311466,0.402584086,-1.393049348,-0.243705757
3.964618104,-1.198952462,3.715593069,0.567287915,3.09924629,0.735881072
-2.845055647,1.195925674,2.564154315,0.953745695,3.119092479,0.32010605
2.44166089,-0.071611,-3.683937112,1.378240564,-1.752869738,-0.587315413
-3.352660987,0.747040808,2.281750908,-0.740099379,2.775281481,1.070949294
2.667667034,0.714856223,3.315675836,1.324120245,3.683948919,-0.964260275
2.217912284,-0.333375984,-3.604110034,0.621470797,-2.005758271,-1.152534859
2.923881402,1.946761191,-2.887175873,-1.579406384,2.030456495,0.215432541
-3.715522705,-0.002055645,2.022065137,-0.232060314,2.180447051,0.265518451
2.62393002,0.221977935,3.546552958,-0.290886827,4.001810545,-0.88118321
3.788224408,-2.3760477,3.162260141,-0.397518402,-2.692282295,1.508004259
3.762275516,1.274599985,-2.570965193,0.568611504,-3.667529961,-0.088864319
1.547634713,1.353120093,-3.404560236,0.612796839,-2.683730755,0.995724321
3.48201272,-0.598032554,-2.615501563,0.028774161,4.027870895,0.59446128
1.942832692,-0.03005109,-3.168651495,0.70137529,-3.020800971,1.69231232
4.553657504,-1.269273843,2.238170672,0.174881813,-2.482040732,-0.533788889
2.272791225,-1.308153347,3.811402194,-1.314409724,-4.526440408,-0.696526157
-3.352585735,1.3506602,5.073420129,-0.03331276,2.413906093,0.20125814
3.061269887,0.332689412,4.031322144,-1.244801627,3.584806184,-0.190887622
1.627081243,-0.483397356,3.748528067,-1.497738119,4.540632728,0.215300849
-4.094748889,0.238238415,1.394713667,-0.551505513,1.302520278,0.613960236
-2.619120103,0.610538829,2.615711891,-0.826121856,3.626213979,0.202675669
3.84847417,-0.767575266,2.552054455,0.050330284,2.177188311,-1.008283197
3.451364175,0.795594245,-2.825476967,0.652561754,4.012993762,-0.606674397
3.490406664,-2.683918995,2.230268454,-2.32429545,2.016512243,-1.635594232
3.344378109,-0.358891564,-2.424657061,0.82512521,-4.071485077,-1.298015344
3.054025153,0.26274228,0.851540604,0.03095579,1.62121234,0.330641959
1.658371772,0.590186607,-3.055957212,1.214901617,-3.319384709,0.798273848
2.47560285,-1.415583434,1.963072075,0.913752143,2.720789737,-0.124851293
1.644500362,0.319384484,-3.829571092,-1.067630952,-1.740204372,-2.110728842
2.484211857,3.294829384,4.0548707,-0.542648005,4.204012019,-1.478410472
-3.81082402,0.639978681,3.341511821,-0.722053443,2.147862598,-0.20818856
4.540692375,-0.563952739,-2.432634782,-0.110876481,-3.65561944,-0.565500849
2.343638224,-0.769777142,-3.52592357,-0.656683407,-2.122017372,-0.002876909
3.443494894,0.451935706,2.888829331,1.494165697,-1.557025707,0.548992971
-1.983260716,-1.796792825,4.987831924,0.918090223,4.146910311,-0.013403863
2.511510249,0.19884071,1.084524773,-0.680951471,1.991986488,-1.308256979
2.771555638,-0.335898917,2.637633559,1.242792377,-2.767899236,0.631309512
2.599577217,1.052789327,2.502859538,0.601602401,2.87306708,-1.366853763
3.953924732,0.105581061,1.668716079,-1.13054784,-4.014978827,-0.052705044
4.279814949,0.122995778,4.841831573,-0.341132785,3.723436257,-0.897427337
4.30999549,-0.807228166,-2.059664107,-1.594685771,-4.522959518,-0.640382265
-1.822859207,0.301410715,3.565497575,-1.031927971,4.30054167,-0.408453253
-3.95895376,-0.558454224,2.116098054,1.432830753,1.631688981,-0.189024787
4.242779333,0.964408917,-2.028292216,0.556593507,-4.610252551,-0.607657698
-3.79635666,-0.236019293,2.107646144,1.544252272,2.119593097,-2.506809839
2.330963829,-2.021613195,-3.342261028,-1.262959725,1.64935315,-1.192161163
3.131642041,0.728917163,-3.020169247,-0.139290907,3.205103535,2.447373963
2.062722836,0.714372808,2.872413306,0.516524338,-4.475719682,2.131424076
2.041150892,-1.599197483,4.809994557,1.059282436,-3.402753804,0.994514125
3.684004348,-0.462031754,-2.41571665,-1.885350493,4.905398931,-0.685338482
-2.36676364,1.051938853,2.181535897,-1.395118813,3.501876972,-0.053896415
2.887006947,2.483197694,3.691227214,0.25155648,3.525862523,0.485267008
-4.784476146,0.331927225,0.300961397,0.62606947,1.229813603,0.605364529
-3.596509524,-0.22060643,0.420542402,-1.641891381,2.368032693,-0.246701275
2.498455445,0.692396854,3.02993171,1.840307559,3.163942384,1.341428925
2.730992635,-0.499233297,2.219447485,0.6665313,3.488497006,0.043113601
3.108577851,0.708469682,-2.447376766,-1.007939989,2.777471627,-2.06679255
2.865909985,-0.397435616,4.06170933,0.8146554,-3.177088125,-0.873395991
2.102036279,-1.159138521,3.037564564,-0.244565261,3.517632087,0.578354618
-2.582055924,0.588570178,4.013438424,-0.68001951,3.61810339,1.859338998
2.189242864,0.37917704,-3.383546603,0.529994157,-2.463955563,1.752999499
-2.559516838,0.1681419,3.154583744,0.068293352,3.476883384,2.768540219
0.987900521,0.262380631,-3.883589889,-0.683568551,-1.812805867,1.02992408
2.829928571,-0.059372732,-3.102572389,-0.417853425,2.940684145,0.600528616
2.385368866,-0.414998626,-4.095139444,1.279381678,2.228378045,-0.162961643
2.857622185,0.094584285,-3.028444149,-0.548968944,-3.005447574,2.562189234
4.524696661,-0.209052492,-2.455724066,0.836553158,-3.625617442,0.977746431
3.417552139,2.409547082,-2.276140801,0.363534649,3.031023491,0.480009779
4.479378675,0.765927991,-1.607577596,-0.23458582,-5.400970692,0.078840632
2.213510799,-2.098868576,3.042571098,1.333692448,-4.9458795,-0.862412099
2.824718432,-0.645301434,-3.099644702,-1.367907449,-2.802836727,-1.413560366
2.784558524,-0.629501381,-2.847239405,2.447777642,1.657190537,0.671487841
4.059620686,0.275839009,3.793080798,0.47853596,3.524807232,0.17290679
3.445324667,0.469404142,-2.38176914,0.069614652,3.708320244,0.187731875
2.676816846,-0.567103159,-2.9726288,0.655028035,-3.184029554,-0.342780766
1.208340972,1.00505788,-4.163676739,1.654978154,-1.17895612,-1.153460286
3.638975431,-0.04955652,0.788345071,-1.711195632,-3.092466445,0.097352585
-3.417763998,-1.33748584,3.708928438,-1.579758872,2.024820809,-1.598055039
3.004967825,2.182079629,2.710420806,-0.809797422,-2.174366692,0.257252357
1.273542676,0.291803098,-3.561086352,1.402639433,-2.417918974,0.744147974
-2.92534376,-0.686583896,3.937234695,0.213189358,2.907120404,-0.314584208
3.744447761,-1.204887707,3.547593262,-0.790519128,-3.253680358,1.614245972
2.87268089,-0.137647361,-2.997429917,0.05490596,2.120767767,-0.347542827
2.365597662,0.9524147,-3.279566965,0.394949786,-2.617786838,1.625904249
-2.052908263,1.497633903,4.09567176,-0.40159979,4.1312185,-1.06427748
2.475186446,-0.589220467,3.25275607,-0.884800372,-4.018976623,-1.832777017
3.07287984,-0.59809588,4.44752446,-0.173810094,-4.282587509,-0.686319246
3.994199421,-1.417100909,-2.486695786,1.621907344,-3.74805457,-1.569720482
2.996065859,-0.746700632,-3.311292928,-0.645183334,3.51399133,-0.254243479
2.632272688,-0.046993377,-3.58542933,-0.274479202,2.406509312,-1.655308075
1.918459651,0.833285415,-3.468633128,-0.241707079,-2.378562538,-0.61473082
-3.323536341,-0.120256711,3.551405255,0.162065527,2.573705956,-0.278029973
2.171575351,0.936440123,3.124253964,-1.515792052,3.652793063,-0.824842551
0.466880982,-0.357095619,-4.556966092,-1.001139133,-0.59879358,0.41491233
-2.607555265,0.360785566,3.150449499,-0.333268682,3.340295903,1.042170334
-3.105826563,0.428164399,3.096297325,-1.310696043,3.308631326,-0.67564256
2.930099041,-0.713581055,-3.033565964,-0.949650936,-2.948835185,-0.256430131
2.046361671,-0.418085252,3.412892201,0.4250023,-4.664764316,0.615621023
2.455953712,2.995041777,2.905112656,0.777782572,-4.433510931,-1.339978794
-3.342741972,-0.255236315,4.341235229,0.009945434,2.399058907,1.499279848
-1.895643201,0.646999528,4.589703062,0.856513563,3.819160129,-0.33675408
2.673539182,0.257368662,-3.245881696,-0.580197854,-2.623802946,-1.065586904
3.58688475,1.263100282,-3.066385424,1.430333426,-2.717139549,-0.705867411
-4.317013478,-1.52184113,0.77538269,-0.21358961,1.771435009,0.078083569
2.700978492,-0.065280059,3.074623554,-0.532241632,3.983268772,-0.256366351
2.592005004,0.437349968,2.464569272,-0.280584056,2.963497483,-0.580026661
2.65423989,-0.673487541,1.798921548,-0.484659249,-3.404586702,-1.263282771
2.590220507,-1.309181736,-3.513475519,0.288366166,2.660043281,-1.083962616
2.234118759,-0.924120217,-2.166314529,0.119691269,-4.979223082,1.382210166
4.05728638,0.872459633,-1.754579031,-1.115814312,-5.23058263,-1.315066873
2.563965289,0.656732548,2.156778128,-0.30767106,2.465483051,1.458779322
-2.445321922,0.377086776,3.470956701,0.393136603,3.790763582,-0.23618151
2.021819775,0.048896075,-3.278223567,0.189240376,-2.667753857,1.043441757
2.624042305,-0.174999776,-2.861979008,-0.409637139,1.237673452,-1.247297055
3.658711458,0.246467927,-3.379008652,-0.244231243,-2.002148815,-0.114032477
2.69020904,-1.6397744,-3.317923691,0.621483707,1.924783488,1.590243062
2.633397048,-0.297478441,3.8423389,0.361188819,4.174519311,0.541790736
4.134313912,-0.772305368,0.548358626,-1.054091005,-2.40565788,0.778150861
-2.092504446,-0.423120414,1.547284835,-0.256309136,4.240934015,0.408990117
3.107014969,-0.293010437,-2.675523274,0.575154515,-3.620624118,-0.3220215
3.07996628,-0.224714132,-2.983553783,-0.461949573,3.486421776,0.555562106
3.535519539,1.198195328,-3.0633005,-0.306609317,-2.685318797,1.830767965
3.347758372,-0.798279072,2.681489546,0.109133229,-3.044875967,0.116688262
1.855129331,-1.061276909,4.409568464,-1.113334579,-3.979545369,-0.506443211
4.811450522,-0.006226096,-2.481631018,1.050457868,-3.493824008,-0.962320395
4.048168557,1.977121313,-2.539855099,-0.044707001,-3.602987197,2.102863947
-3.112735302,-0.084815537,4.286011074,0.260228668,2.581879143,-1.715402795
3.369089738,0.877808228,2.578513876,-0.783961998,-3.031878461,-0.967547913
3.263053254,1.215078508,4.323745016,1.36655666,3.766819792,-0.384272695
-3.37812197,1.372737543,3.765464491,-0.880603463,2.671876693,-0.134710897
3.323076887,-0.582094482,2.888162939,-0.160751466,-3.284400684,-0.555791699
2.79060105,-1.1184186,3.289474682,1.678881074,-2.093195842,0.474270712
3.081030395,0.208651165,-2.86782123,-0.381378995,-3.292944159,1.465888206
3.217698149,1.632238571,2.387793882,-3.384530491,-3.65723207,-0.516269747
2.953980544,-0.473752165,2.889423526,-0.629348483,2.909473453,0.613550055
2.491039913,0.276966938,2.378105522,-0.689640296,2.661717731,-0.541232851
3.101665781,-0.770063739,-2.983536158,2.266107008,3.426924478,-0.99799585
-2.245578274,0.456865859,5.40447878,0.414759087,3.73486875,0.778241647
-3.46479746,1.506666898,2.582177087,-1.147216755,2.676953248,1.496153634
3.380631218,0.027639093,3.036677942,0.373467181,-1.284239409,0.175429573
2.749443967,-1.608206823,2.830683432,-2.062356105,-2.525961053,-0.636814171
3.009058487,0.160664192,2.506591081,0.206226243,2.792788228,-0.895583681
2.671148584,1.207037319,-2.831334774,-0.57646687,1.325235842,-0.885145864
3.454407621,-0.97270443,-2.820786852,-1.130543913,4.430856522,-1.254009745
3.947689018,1.22811359,-2.266339504,-1.121164764,-4.242862102,-0.214998996
-3.520482903,-1.540402616,3.266112622,-0.01738488,2.05171636,-0.268944928
-3.796716635,0.914814122,1.200526311,2.199463433,2.255130719,0.01991044
3.23171326,-1.565573994,-2.659032829,-1.949293258,3.715868007,0.471733779
2.886242826,0.590929453,3.48346571,1.607341993,3.828641496,-0.563069251
-3.076752787,0.406833243,3.44577599,0.059927567,3.243786626,-1.300448109
6.119545255,-0.693289778,-1.306514408,-0.081612104,-5.492038504,1.136598903
3.579348185,0.268075975,-2.643810893,-0.016088597,4.481012323,-0.339658974
3.209839887,-1.68119558,-2.866044064,1.660141997,3.001147302,-0.600976628
-4.377557883,-0.566763562,2.372130507,-0.041946172,1.221474047,0.534310128
1.731309904,-0.124542014,-3.185696062,-0.587091107,-3.028400296,-0.990969186
1.86511549,0.044355222,-2.764788931,0.062945126,-3.859150653,-0.636290699
2.419230376,-0.21568061,-3.209323872,1.063695461,-2.729276972,-1.873554557
4.072975499,0.448010987,-2.422287255,1.063564923,-3.862386803,-0.884220965
-1.882949901,1.10264267,4.506663225,0.111729253,4.191030485,0.057529664
2.470395517,0.109348831,2.920212455,-0.379052634,-3.028725381,0.870778188
2.477405286,0.068769158,-3.41432596,-1.040511871,1.990276816,-0.484143701
-3.510942927,0.886715798,1.963348097,-0.42376842,2.168477539,0.011371423
3.749379039,0.209842107,2.613622421,-0.862764916,-0.431487562,-0.609062562
3.799207849,-1.362915866,4.110838921,0.383538374,3.832706185,-0.42370016
3.497071951,0.7362355,2.110927813,-0.477050777,-1.839577669,-1.446527602
2.852496166,-0.801916786,-3.314463264,-0.829245672,2.630716105,0.140915137
-2.818521178,1.300761498,3.907355262,0.764954706,2.788836588,-0.57433593
3.09261554,0.321201201,3.797113151,-1.513829781,3.301087348,-0.968108719
4.461302201,0.874453362,-1.882866495,1.237298408,-4.861051654,-0.099577161
2.947508231,-0.263569071,2.77000948,1.31145024,-0.500101587,0.587396986
1.909265859,-1.085660682,4.370895856,1.960817811,-4.590603101,1.227784509
5.366343417,-1.261974873,-2.110289292,0.860860744,-4.096619461,0.937860425
3.378922915,-0.467338431,2.603803728,-0.940614486,-3.557385031,-0.411627268
3.567020832,-1.458277218,3.423398328,0.184382014,3.357062144,-0.297043873
3.283418352,2.549204495,3.506060587,-0.425993709,-2.939477384,0.772772079
0.04854934,1.612816742,-3.652437272,-0.848271082,-2.657251808,1.239885032
-1.955385602,0.060141797,4.258661583,-1.227866967,4.043563005,-0.513007257
3.674947204,-0.489370701,1.636334859,-0.010812967,-0.123197858,1.886773868
-3.435079554,-0.25193419,2.074787107,0.71603094,2.667353417,-0.950367333
3.287286214,-1.958169403,2.438015446,-0.041568994,-2.862310788,-0.184750616
2.902629366,-0.100976196,2.371802198,-1.483776112,-3.031617253,1.423580542
2.265668812,0.824058855,3.214695283,0.261986594,-3.499598857,-0.12978803
